index,Unnamed: 0,itemid,hasbird,filename,primary_label,filepath,frames,sr,duration,fold,0,1,preds
2119,2119,155212,0,155212.wav,nocall,../input/nocall/155212.wav.npy,441000,44100,10.0,0,0.725273,0.27472696,0
2121,2121,39932,0,39932.wav,nocall,../input/nocall/39932.wav.npy,441000,44100,10.0,0,0.7214182,0.2785818,0
2122,2122,89442,0,89442.wav,nocall,../input/nocall/89442.wav.npy,441000,44100,10.0,0,0.71325666,0.2867433,0
2123,2123,74244,1,74244.wav,bird,../input/bird/74244.wav.npy,441000,44100,10.0,0,0.27786544,0.72213453,1
2131,2131,58269,0,58269.wav,nocall,../input/nocall/58269.wav.npy,441000,44100,10.0,0,0.7233292,0.27667078,0
2136,2136,153538,0,153538.wav,nocall,../input/nocall/153538.wav.npy,441000,44100,10.0,0,0.7251222,0.27487776,0
2138,2138,107610,0,107610.wav,nocall,../input/nocall/107610.wav.npy,441000,44100,10.0,0,0.6594914,0.3405086,0
2141,2141,33395,1,33395.wav,bird,../input/bird/33395.wav.npy,441000,44100,10.0,0,0.42147455,0.5785255,1
2151,2151,111174,0,111174.wav,nocall,../input/nocall/111174.wav.npy,441000,44100,10.0,0,0.72505915,0.27494085,0
2152,2152,155300,1,155300.wav,bird,../input/bird/155300.wav.npy,441000,44100,10.0,0,0.27722952,0.7227705,1
2159,2159,176594,0,176594.wav,nocall,../input/nocall/176594.wav.npy,441000,44100,10.0,0,0.68211514,0.31788492,0
2162,2162,111212,0,111212.wav,nocall,../input/nocall/111212.wav.npy,441000,44100,10.0,0,0.7221769,0.27782303,0
2164,2164,102724,1,102724.wav,bird,../input/bird/102724.wav.npy,441000,44100,10.0,0,0.4572913,0.5427087,1
2165,2165,173337,1,173337.wav,bird,../input/bird/173337.wav.npy,441000,44100,10.0,0,0.2746495,0.72535056,1
2170,2170,73274,1,73274.wav,bird,../input/bird/73274.wav.npy,441000,44100,10.0,0,0.7001554,0.2998446,0
2171,2171,189509,1,189509.wav,bird,../input/bird/189509.wav.npy,441000,44100,10.0,0,0.31755018,0.6824498,1
2174,2174,65991,0,65991.wav,nocall,../input/nocall/65991.wav.npy,441000,44100,10.0,0,0.72499776,0.2750023,0
2176,2176,43549,1,43549.wav,bird,../input/bird/43549.wav.npy,441000,44100,10.0,0,0.28254387,0.71745616,1
2179,2179,172767,0,172767.wav,nocall,../input/nocall/172767.wav.npy,441000,44100,10.0,0,0.5294049,0.47059512,0
2185,2185,51632,0,51632.wav,nocall,../input/nocall/51632.wav.npy,441000,44100,10.0,0,0.72530144,0.27469856,0
2197,2197,44125,0,44125.wav,nocall,../input/nocall/44125.wav.npy,441000,44100,10.0,0,0.7116435,0.2883565,0
2205,2205,155202,0,155202.wav,nocall,../input/nocall/155202.wav.npy,441000,44100,10.0,0,0.72527164,0.2747283,0
2207,2207,63740,0,63740.wav,nocall,../input/nocall/63740.wav.npy,441000,44100,10.0,0,0.71774983,0.28225017,0
2216,2216,65252,0,65252.wav,nocall,../input/nocall/65252.wav.npy,441000,44100,10.0,0,0.72444016,0.2755598,0
2223,2223,48653,0,48653.wav,nocall,../input/nocall/48653.wav.npy,441000,44100,10.0,0,0.7116397,0.2883603,0
2227,2227,178022,0,178022.wav,nocall,../input/nocall/178022.wav.npy,441000,44100,10.0,0,0.63946366,0.3605364,0
2232,2232,58364,1,58364.wav,bird,../input/bird/58364.wav.npy,441000,44100,10.0,0,0.27552864,0.72447133,1
2233,2233,147931,0,147931.wav,nocall,../input/nocall/147931.wav.npy,441000,44100,10.0,0,0.7047405,0.2952595,0
2234,2234,72811,1,72811.wav,bird,../input/bird/72811.wav.npy,441000,44100,10.0,0,0.28739882,0.7126012,1
2242,2242,78786,0,78786.wav,nocall,../input/nocall/78786.wav.npy,441000,44100,10.0,0,0.6883527,0.31164733,0
2246,2246,161608,0,161608.wav,nocall,../input/nocall/161608.wav.npy,441000,44100,10.0,0,0.7251854,0.2748146,0
2249,2249,140707,1,140707.wav,bird,../input/bird/140707.wav.npy,441000,44100,10.0,0,0.38815492,0.6118451,1
2250,2250,48927,0,48927.wav,nocall,../input/nocall/48927.wav.npy,441000,44100,10.0,0,0.7066744,0.29332563,0
2255,2255,174026,1,174026.wav,bird,../input/bird/174026.wav.npy,441000,44100,10.0,0,0.274837,0.725163,1
2256,2256,95050,1,95050.wav,bird,../input/bird/95050.wav.npy,441000,44100,10.0,0,0.33175388,0.66824615,1
2263,2263,56747,0,56747.wav,nocall,../input/nocall/56747.wav.npy,441000,44100,10.0,0,0.7229409,0.27705908,0
2277,2277,156042,0,156042.wav,nocall,../input/nocall/156042.wav.npy,441000,44100,10.0,0,0.7253138,0.27468622,0
2284,2284,165877,0,165877.wav,nocall,../input/nocall/165877.wav.npy,441000,44100,10.0,0,0.70668846,0.2933116,0
2302,2302,32330,1,32330.wav,bird,../input/bird/32330.wav.npy,441000,44100,10.0,0,0.28286025,0.7171398,1
2305,2305,161883,0,161883.wav,nocall,../input/nocall/161883.wav.npy,441000,44100,10.0,0,0.67916363,0.32083634,0
2308,2308,89441,1,89441.wav,bird,../input/bird/89441.wav.npy,441000,44100,10.0,0,0.2769884,0.7230116,1
2314,2314,20207,1,20207.wav,bird,../input/bird/20207.wav.npy,441000,44100,10.0,0,0.68883395,0.31116608,0
2317,2317,160566,0,160566.wav,nocall,../input/nocall/160566.wav.npy,441000,44100,10.0,0,0.7233449,0.27665508,0
2319,2319,160569,1,160569.wav,bird,../input/bird/160569.wav.npy,441000,44100,10.0,0,0.29709184,0.70290816,1
2320,2320,125070,0,125070.wav,nocall,../input/nocall/125070.wav.npy,441000,44100,10.0,0,0.7129849,0.28701508,0
2321,2321,94763,0,94763.wav,nocall,../input/nocall/94763.wav.npy,441000,44100,10.0,0,0.7163428,0.28365716,0
2331,2331,165279,1,165279.wav,bird,../input/bird/165279.wav.npy,441000,44100,10.0,0,0.28347725,0.71652275,1
2335,2335,1044,0,1044.wav,nocall,../input/nocall/1044.wav.npy,441000,44100,10.0,0,0.66439945,0.33560053,0
2341,2341,95533,0,95533.wav,nocall,../input/nocall/95533.wav.npy,441000,44100,10.0,0,0.70257103,0.297429,0
2343,2343,44250,0,44250.wav,nocall,../input/nocall/44250.wav.npy,441000,44100,10.0,0,0.7130457,0.28695428,0
2344,2344,160519,0,160519.wav,nocall,../input/nocall/160519.wav.npy,441000,44100,10.0,0,0.72088736,0.27911264,0
2348,2348,128005,0,128005.wav,nocall,../input/nocall/128005.wav.npy,441000,44100,10.0,0,0.71414876,0.28585118,0
2351,2351,149254,0,149254.wav,nocall,../input/nocall/149254.wav.npy,441000,44100,10.0,0,0.7245543,0.2754457,0
2356,2356,107223,0,107223.wav,nocall,../input/nocall/107223.wav.npy,441000,44100,10.0,0,0.71758026,0.28241974,0
2373,2373,38885,0,38885.wav,nocall,../input/nocall/38885.wav.npy,441000,44100,10.0,0,0.7216003,0.27839965,0
2376,2376,110646,1,110646.wav,bird,../input/bird/110646.wav.npy,441000,44100,10.0,0,0.2749804,0.7250196,1
2381,2381,49853,0,49853.wav,nocall,../input/nocall/49853.wav.npy,441000,44100,10.0,0,0.7217878,0.27821216,0
2388,2388,104430,1,104430.wav,bird,../input/bird/104430.wav.npy,441000,44100,10.0,0,0.5778086,0.42219144,0
2397,2397,80685,1,80685.wav,bird,../input/bird/80685.wav.npy,441000,44100,10.0,0,0.48456502,0.515435,1
2400,2400,87952,0,87952.wav,nocall,../input/nocall/87952.wav.npy,441000,44100,10.0,0,0.72483623,0.27516374,0
2403,2403,99451,0,99451.wav,nocall,../input/nocall/99451.wav.npy,441000,44100,10.0,0,0.27546585,0.72453415,1
2407,2407,74926,0,74926.wav,nocall,../input/nocall/74926.wav.npy,441000,44100,10.0,0,0.7197607,0.28023928,0
2411,2411,111000,0,111000.wav,nocall,../input/nocall/111000.wav.npy,441000,44100,10.0,0,0.7093402,0.29065973,0
2416,2416,102114,1,102114.wav,bird,../input/bird/102114.wav.npy,441000,44100,10.0,0,0.55945796,0.44054207,0
2419,2419,66955,1,66955.wav,bird,../input/bird/66955.wav.npy,441000,44100,10.0,0,0.3901241,0.60987586,1
2424,2424,155248,1,155248.wav,bird,../input/bird/155248.wav.npy,441000,44100,10.0,0,0.28986377,0.71013623,1
2425,2425,78096,0,78096.wav,nocall,../input/nocall/78096.wav.npy,441000,44100,10.0,0,0.7207853,0.27921465,0
2428,2428,68150,0,68150.wav,nocall,../input/nocall/68150.wav.npy,441000,44100,10.0,0,0.72528774,0.2747123,0
2430,2430,169352,0,169352.wav,nocall,../input/nocall/169352.wav.npy,441000,44100,10.0,0,0.68489945,0.31510055,0
2431,2431,184196,1,184196.wav,bird,../input/bird/184196.wav.npy,441000,44100,10.0,0,0.52447724,0.47552273,0
2433,2433,127247,0,127247.wav,nocall,../input/nocall/127247.wav.npy,441000,44100,10.0,0,0.70641965,0.29358035,0
2434,2434,92819,0,92819.wav,nocall,../input/nocall/92819.wav.npy,441000,44100,10.0,0,0.7238783,0.2761217,0
2437,2437,24943,0,24943.wav,nocall,../input/nocall/24943.wav.npy,441000,44100,10.0,0,0.71560365,0.28439635,0
2444,2444,33772,0,33772.wav,nocall,../input/nocall/33772.wav.npy,441000,44100,10.0,0,0.54698384,0.45301616,0
2446,2446,73386,1,73386.wav,bird,../input/bird/73386.wav.npy,441000,44100,10.0,0,0.7229519,0.2770481,0
2447,2447,127246,0,127246.wav,nocall,../input/nocall/127246.wav.npy,441000,44100,10.0,0,0.66136414,0.33863583,0
2449,2449,164180,1,164180.wav,bird,../input/bird/164180.wav.npy,441000,44100,10.0,0,0.5925751,0.40742487,0
2450,2450,15541,1,15541.wav,bird,../input/bird/15541.wav.npy,441000,44100,10.0,0,0.32325798,0.676742,1
2451,2451,120905,1,120905.wav,bird,../input/bird/120905.wav.npy,441000,44100,10.0,0,0.28618798,0.71381205,1
2452,2452,127317,1,127317.wav,bird,../input/bird/127317.wav.npy,441000,44100,10.0,0,0.45207453,0.5479255,1
2457,2457,39930,0,39930.wav,nocall,../input/nocall/39930.wav.npy,441000,44100,10.0,0,0.6806524,0.31934756,0
2461,2461,18757,0,18757.wav,nocall,../input/nocall/18757.wav.npy,441000,44100,10.0,0,0.46363792,0.53636205,1
2466,2466,146857,0,146857.wav,nocall,../input/nocall/146857.wav.npy,441000,44100,10.0,0,0.7229948,0.27700523,0
2470,2470,157305,0,157305.wav,nocall,../input/nocall/157305.wav.npy,441000,44100,10.0,0,0.28126156,0.7187385,1
2475,2475,159435,0,159435.wav,nocall,../input/nocall/159435.wav.npy,441000,44100,10.0,0,0.7247616,0.27523842,0
2476,2476,115872,0,115872.wav,nocall,../input/nocall/115872.wav.npy,441000,44100,10.0,0,0.4413818,0.55861825,1
2482,2482,161618,0,161618.wav,nocall,../input/nocall/161618.wav.npy,441000,44100,10.0,0,0.690049,0.309951,0
2487,2487,64192,0,64192.wav,nocall,../input/nocall/64192.wav.npy,441000,44100,10.0,0,0.7253484,0.27465156,0
2488,2488,138434,0,138434.wav,nocall,../input/nocall/138434.wav.npy,441000,44100,10.0,0,0.7248674,0.27513254,0
2489,2489,43824,0,43824.wav,nocall,../input/nocall/43824.wav.npy,441000,44100,10.0,0,0.7061455,0.2938545,0
2490,2490,97587,1,97587.wav,bird,../input/bird/97587.wav.npy,441000,44100,10.0,0,0.57611865,0.42388135,0
2491,2491,47353,0,47353.wav,nocall,../input/nocall/47353.wav.npy,441000,44100,10.0,0,0.70169646,0.2983035,0
2495,2495,150946,0,150946.wav,nocall,../input/nocall/150946.wav.npy,441000,44100,10.0,0,0.679995,0.32000503,0
2497,2497,18905,0,18905.wav,nocall,../input/nocall/18905.wav.npy,441000,44100,10.0,0,0.27944964,0.7205503,1
2504,2504,190606,0,190606.wav,nocall,../input/nocall/190606.wav.npy,441000,44100,10.0,0,0.7140138,0.28598619,0
2507,2507,124675,0,124675.wav,nocall,../input/nocall/124675.wav.npy,441000,44100,10.0,0,0.716023,0.28397694,0
2516,2516,134968,0,134968.wav,nocall,../input/nocall/134968.wav.npy,441000,44100,10.0,0,0.6321749,0.36782506,0
2520,2520,51492,0,51492.wav,nocall,../input/nocall/51492.wav.npy,441000,44100,10.0,0,0.7220086,0.27799138,0
2522,2522,74823,0,74823.wav,nocall,../input/nocall/74823.wav.npy,441000,44100,10.0,0,0.71938735,0.28061268,0
2525,2525,36759,0,36759.wav,nocall,../input/nocall/36759.wav.npy,441000,44100,10.0,0,0.54394644,0.45605353,0
2527,2527,113436,1,113436.wav,bird,../input/bird/113436.wav.npy,441000,44100,10.0,0,0.7058244,0.2941756,0
2529,2529,127346,0,127346.wav,nocall,../input/nocall/127346.wav.npy,441000,44100,10.0,0,0.7252473,0.27475265,0
2530,2530,119501,1,119501.wav,bird,../input/bird/119501.wav.npy,441000,44100,10.0,0,0.7231508,0.2768492,0
2532,2532,52077,0,52077.wav,nocall,../input/nocall/52077.wav.npy,441000,44100,10.0,0,0.6961312,0.30386883,0
2535,2535,49252,0,49252.wav,nocall,../input/nocall/49252.wav.npy,441000,44100,10.0,0,0.63278073,0.36721924,0
2536,2536,56511,1,56511.wav,bird,../input/bird/56511.wav.npy,441000,44100,10.0,0,0.7174627,0.28253725,0
2542,2542,139988,0,139988.wav,nocall,../input/nocall/139988.wav.npy,441000,44100,10.0,0,0.7252864,0.27471352,0
2546,2546,156415,0,156415.wav,nocall,../input/nocall/156415.wav.npy,441000,44100,10.0,0,0.7241746,0.27582535,0
2558,2558,76322,0,76322.wav,nocall,../input/nocall/76322.wav.npy,441000,44100,10.0,0,0.6652718,0.33472815,0
2560,2560,92821,0,92821.wav,nocall,../input/nocall/92821.wav.npy,441000,44100,10.0,0,0.7166109,0.2833891,0
2561,2561,173445,1,173445.wav,bird,../input/bird/173445.wav.npy,441000,44100,10.0,0,0.2952922,0.70470774,1
2574,2574,173900,0,173900.wav,nocall,../input/nocall/173900.wav.npy,441000,44100,10.0,0,0.7216418,0.27835816,0
2577,2577,186771,1,186771.wav,bird,../input/bird/186771.wav.npy,441000,44100,10.0,0,0.5590873,0.4409127,0
2586,2586,78390,0,78390.wav,nocall,../input/nocall/78390.wav.npy,441000,44100,10.0,0,0.5533423,0.44665775,0
2587,2587,133095,0,133095.wav,nocall,../input/nocall/133095.wav.npy,441000,44100,10.0,0,0.69982976,0.30017027,0
2591,2591,164875,1,164875.wav,bird,../input/bird/164875.wav.npy,441000,44100,10.0,0,0.5469566,0.4530434,0
2593,2593,11695,0,11695.wav,nocall,../input/nocall/11695.wav.npy,441000,44100,10.0,0,0.7142449,0.28575507,0
2598,2598,74216,0,74216.wav,nocall,../input/nocall/74216.wav.npy,441000,44100,10.0,0,0.7241151,0.27588493,0
2602,2602,127379,1,127379.wav,bird,../input/bird/127379.wav.npy,441000,44100,10.0,0,0.70733595,0.29266408,0
2609,2609,45906,1,45906.wav,bird,../input/bird/45906.wav.npy,441000,44100,10.0,0,0.40007398,0.599926,1
2610,2610,31677,1,31677.wav,bird,../input/bird/31677.wav.npy,441000,44100,10.0,0,0.27954057,0.72045946,1
2613,2613,8060,1,8060.wav,bird,../input/bird/8060.wav.npy,441000,44100,10.0,0,0.37170258,0.62829745,1
2619,2619,176089,0,176089.wav,nocall,../input/nocall/176089.wav.npy,441000,44100,10.0,0,0.7248593,0.27514076,0
2620,2620,160016,0,160016.wav,nocall,../input/nocall/160016.wav.npy,441000,44100,10.0,0,0.5697284,0.4302716,0
2639,2639,66737,0,66737.wav,nocall,../input/nocall/66737.wav.npy,441000,44100,10.0,0,0.71884495,0.28115505,0
2643,2643,171305,0,171305.wav,nocall,../input/nocall/171305.wav.npy,441000,44100,10.0,0,0.6740089,0.3259911,0
2650,2650,60134,0,60134.wav,nocall,../input/nocall/60134.wav.npy,441000,44100,10.0,0,0.6928006,0.30719942,0
2651,2651,28464,0,28464.wav,nocall,../input/nocall/28464.wav.npy,441000,44100,10.0,0,0.5978701,0.40212992,0
2653,2653,127244,0,127244.wav,nocall,../input/nocall/127244.wav.npy,441000,44100,10.0,0,0.7253505,0.2746495,0
2661,2661,63846,1,63846.wav,bird,../input/bird/63846.wav.npy,441000,44100,10.0,0,0.6586502,0.34134978,0
2664,2664,42540,0,42540.wav,nocall,../input/nocall/42540.wav.npy,441000,44100,10.0,0,0.4618922,0.5381078,1
2665,2665,81272,0,81272.wav,nocall,../input/nocall/81272.wav.npy,441000,44100,10.0,0,0.71815467,0.28184533,0
2669,2669,185140,0,185140.wav,nocall,../input/nocall/185140.wav.npy,441000,44100,10.0,0,0.7183887,0.28161135,0
2683,2683,33314,0,33314.wav,nocall,../input/nocall/33314.wav.npy,441000,44100,10.0,0,0.71858716,0.28141287,0
2691,2691,54045,1,54045.wav,bird,../input/bird/54045.wav.npy,441000,44100,10.0,0,0.4540085,0.5459915,1
2694,2694,108767,1,108767.wav,bird,../input/bird/108767.wav.npy,441000,44100,10.0,0,0.29992786,0.7000721,1
2703,2703,85423,0,85423.wav,nocall,../input/nocall/85423.wav.npy,441000,44100,10.0,0,0.70757,0.29242992,0
2706,2706,22518,0,22518.wav,nocall,../input/nocall/22518.wav.npy,441000,44100,10.0,0,0.72160655,0.27839345,0
2719,2719,127266,0,127266.wav,nocall,../input/nocall/127266.wav.npy,441000,44100,10.0,0,0.69881284,0.30118722,0
2722,2722,127590,0,127590.wav,nocall,../input/nocall/127590.wav.npy,441000,44100,10.0,0,0.66003674,0.3399633,0
2726,2726,156037,0,156037.wav,nocall,../input/nocall/156037.wav.npy,441000,44100,10.0,0,0.7252797,0.2747203,0
2728,2728,61048,1,61048.wav,bird,../input/bird/61048.wav.npy,441000,44100,10.0,0,0.27761957,0.7223804,1
2732,2732,139104,1,139104.wav,bird,../input/bird/139104.wav.npy,441000,44100,10.0,0,0.49271107,0.50728893,1
2734,2734,58157,0,58157.wav,nocall,../input/nocall/58157.wav.npy,441000,44100,10.0,0,0.6939005,0.3060995,0
2745,2745,90344,0,90344.wav,nocall,../input/nocall/90344.wav.npy,441000,44100,10.0,0,0.72487676,0.27512324,0
2753,2753,161583,0,161583.wav,nocall,../input/nocall/161583.wav.npy,441000,44100,10.0,0,0.7228185,0.2771815,0
2758,2758,89438,0,89438.wav,nocall,../input/nocall/89438.wav.npy,441000,44100,10.0,0,0.6643222,0.33567777,0
2771,2771,130874,1,130874.wav,bird,../input/bird/130874.wav.npy,441000,44100,10.0,0,0.6612539,0.33874607,0
2783,2783,97606,0,97606.wav,nocall,../input/nocall/97606.wav.npy,441000,44100,10.0,0,0.686911,0.31308898,0
2784,2784,59043,1,59043.wav,bird,../input/bird/59043.wav.npy,441000,44100,10.0,0,0.6935163,0.30648375,0
2786,2786,174496,0,174496.wav,nocall,../input/nocall/174496.wav.npy,441000,44100,10.0,0,0.668326,0.33167404,0
2790,2790,191927,0,191927.wav,nocall,../input/nocall/191927.wav.npy,441000,44100,10.0,0,0.7246768,0.27532318,0
2791,2791,127264,0,127264.wav,nocall,../input/nocall/127264.wav.npy,441000,44100,10.0,0,0.70557976,0.2944203,0
2798,2798,127309,0,127309.wav,nocall,../input/nocall/127309.wav.npy,441000,44100,10.0,0,0.70975333,0.2902467,0
2801,2801,111028,1,111028.wav,bird,../input/bird/111028.wav.npy,441000,44100,10.0,0,0.30564702,0.694353,1
2813,2813,147926,0,147926.wav,nocall,../input/nocall/147926.wav.npy,441000,44100,10.0,0,0.71664137,0.2833587,0
2816,2816,127563,0,127563.wav,nocall,../input/nocall/127563.wav.npy,441000,44100,10.0,0,0.7096676,0.29033235,0
2817,2817,126156,0,126156.wav,nocall,../input/nocall/126156.wav.npy,441000,44100,10.0,0,0.6858099,0.31419012,0
2818,2818,111001,0,111001.wav,nocall,../input/nocall/111001.wav.npy,441000,44100,10.0,0,0.60197514,0.39802486,0
2825,2825,161890,0,161890.wav,nocall,../input/nocall/161890.wav.npy,441000,44100,10.0,0,0.6939015,0.30609855,0
2830,2830,75223,0,75223.wav,nocall,../input/nocall/75223.wav.npy,441000,44100,10.0,0,0.6326327,0.36736736,0
2835,2835,128239,0,128239.wav,nocall,../input/nocall/128239.wav.npy,441000,44100,10.0,0,0.7192913,0.28070867,0
2837,2837,150873,1,150873.wav,bird,../input/bird/150873.wav.npy,441000,44100,10.0,0,0.68135905,0.31864098,0
2850,2850,41190,0,41190.wav,nocall,../input/nocall/41190.wav.npy,441000,44100,10.0,0,0.7250889,0.2749111,0
2851,2851,168895,0,168895.wav,nocall,../input/nocall/168895.wav.npy,441000,44100,10.0,0,0.7244236,0.27557644,0
2855,2855,34094,0,34094.wav,nocall,../input/nocall/34094.wav.npy,441000,44100,10.0,0,0.5098931,0.49010688,0
2863,2863,162562,1,162562.wav,bird,../input/bird/162562.wav.npy,441000,44100,10.0,0,0.7244693,0.27553073,0
2873,2873,140043,0,140043.wav,nocall,../input/nocall/140043.wav.npy,441000,44100,10.0,0,0.7241421,0.2758579,0
2881,2881,164373,0,164373.wav,nocall,../input/nocall/164373.wav.npy,441000,44100,10.0,0,0.72097766,0.27902237,0
2894,2894,169763,0,169763.wav,nocall,../input/nocall/169763.wav.npy,441000,44100,10.0,0,0.33352438,0.6664756,1
2895,2895,51688,0,51688.wav,nocall,../input/nocall/51688.wav.npy,441000,44100,10.0,0,0.71905786,0.28094214,0
2897,2897,131712,0,131712.wav,nocall,../input/nocall/131712.wav.npy,441000,44100,10.0,0,0.71563655,0.28436345,0
2914,2914,91993,0,91993.wav,nocall,../input/nocall/91993.wav.npy,441000,44100,10.0,0,0.72482854,0.2751715,0
2919,2919,115408,0,115408.wav,nocall,../input/nocall/115408.wav.npy,441000,44100,10.0,0,0.7253475,0.27465242,0
2931,2931,55512,0,55512.wav,nocall,../input/nocall/55512.wav.npy,441000,44100,10.0,0,0.7149268,0.28507316,0
2946,2946,127296,1,127296.wav,bird,../input/bird/127296.wav.npy,441000,44100,10.0,0,0.6348014,0.36519864,0
2949,2949,73103,0,73103.wav,nocall,../input/nocall/73103.wav.npy,441000,44100,10.0,0,0.7249594,0.27504063,0
2951,2951,109152,0,109152.wav,nocall,../input/nocall/109152.wav.npy,441000,44100,10.0,0,0.705506,0.29449397,0
2957,2957,99450,0,99450.wav,nocall,../input/nocall/99450.wav.npy,441000,44100,10.0,0,0.6846045,0.31539544,0
2966,2966,77665,0,77665.wav,nocall,../input/nocall/77665.wav.npy,441000,44100,10.0,0,0.6718097,0.32819036,0
2969,2969,124588,0,124588.wav,nocall,../input/nocall/124588.wav.npy,441000,44100,10.0,0,0.7253419,0.2746581,0
2971,2971,125118,0,125118.wav,nocall,../input/nocall/125118.wav.npy,441000,44100,10.0,0,0.6896614,0.31033865,0
2976,2976,55509,0,55509.wav,nocall,../input/nocall/55509.wav.npy,441000,44100,10.0,0,0.5344596,0.4655404,0
2981,2981,165289,0,165289.wav,nocall,../input/nocall/165289.wav.npy,441000,44100,10.0,0,0.71810263,0.2818974,0
2990,2990,137968,0,137968.wav,nocall,../input/nocall/137968.wav.npy,441000,44100,10.0,0,0.7188256,0.28117448,0
3007,3007,26906,0,26906.wav,nocall,../input/nocall/26906.wav.npy,441000,44100,10.0,0,0.7250206,0.27497938,0
3010,3010,39671,1,39671.wav,bird,../input/bird/39671.wav.npy,441000,44100,10.0,0,0.36726198,0.63273805,1
3015,3015,146211,0,146211.wav,nocall,../input/nocall/146211.wav.npy,441000,44100,10.0,0,0.72440076,0.27559924,0
3025,3025,34197,1,34197.wav,bird,../input/bird/34197.wav.npy,441000,44100,10.0,0,0.35649887,0.64350116,1
3027,3027,63725,0,63725.wav,nocall,../input/nocall/63725.wav.npy,441000,44100,10.0,0,0.7253389,0.2746611,0
3035,3035,64149,0,64149.wav,nocall,../input/nocall/64149.wav.npy,441000,44100,10.0,0,0.72394246,0.27605757,0
3036,3036,66415,1,66415.wav,bird,../input/bird/66415.wav.npy,441000,44100,10.0,0,0.3956461,0.60435385,1
3050,3050,162223,0,162223.wav,nocall,../input/nocall/162223.wav.npy,441000,44100,10.0,0,0.71420884,0.28579113,0
3051,3051,90358,0,90358.wav,nocall,../input/nocall/90358.wav.npy,441000,44100,10.0,0,0.70812804,0.291872,0
3055,3055,98192,0,98192.wav,nocall,../input/nocall/98192.wav.npy,441000,44100,10.0,0,0.7012882,0.29871172,0
3058,3058,71706,1,71706.wav,bird,../input/bird/71706.wav.npy,441000,44100,10.0,0,0.31880134,0.6811986,1
3060,3060,145546,0,145546.wav,nocall,../input/nocall/145546.wav.npy,441000,44100,10.0,0,0.71286285,0.2871371,0
3063,3063,127626,0,127626.wav,nocall,../input/nocall/127626.wav.npy,441000,44100,10.0,0,0.7228149,0.27718514,0
3071,3071,55019,0,55019.wav,nocall,../input/nocall/55019.wav.npy,441000,44100,10.0,0,0.7137502,0.28624985,0
3072,3072,45436,0,45436.wav,nocall,../input/nocall/45436.wav.npy,441000,44100,10.0,0,0.724847,0.27515304,0
3073,3073,99453,1,99453.wav,bird,../input/bird/99453.wav.npy,441000,44100,10.0,0,0.2845909,0.7154091,1
3078,3078,172649,0,172649.wav,nocall,../input/nocall/172649.wav.npy,441000,44100,10.0,0,0.71502674,0.28497323,0
3081,3081,55508,0,55508.wav,nocall,../input/nocall/55508.wav.npy,441000,44100,10.0,0,0.70246893,0.29753107,0
3083,3083,28287,1,28287.wav,bird,../input/bird/28287.wav.npy,441000,44100,10.0,0,0.71204233,0.28795764,0
3085,3085,36485,0,36485.wav,nocall,../input/nocall/36485.wav.npy,441000,44100,10.0,0,0.7253183,0.27468172,0
3089,3089,56370,0,56370.wav,nocall,../input/nocall/56370.wav.npy,441000,44100,10.0,0,0.69535846,0.30464154,0
3092,3092,185133,0,185133.wav,nocall,../input/nocall/185133.wav.npy,441000,44100,10.0,0,0.72509915,0.27490085,0
3095,3095,141166,0,141166.wav,nocall,../input/nocall/141166.wav.npy,441000,44100,10.0,0,0.71693534,0.2830647,0
3114,3114,95695,0,95695.wav,nocall,../input/nocall/95695.wav.npy,441000,44100,10.0,0,0.69176584,0.30823416,0
3127,3127,28221,1,28221.wav,bird,../input/bird/28221.wav.npy,441000,44100,10.0,0,0.517933,0.48206693,0
3131,3131,86767,0,86767.wav,nocall,../input/nocall/86767.wav.npy,441000,44100,10.0,0,0.7152466,0.28475344,0
3134,3134,32550,1,32550.wav,bird,../input/bird/32550.wav.npy,441000,44100,10.0,0,0.3053118,0.69468826,1
3137,3137,132934,0,132934.wav,nocall,../input/nocall/132934.wav.npy,441000,44100,10.0,0,0.6752668,0.3247332,0
3138,3138,44088,0,44088.wav,nocall,../input/nocall/44088.wav.npy,441000,44100,10.0,0,0.72212386,0.27787617,0
3142,3142,110920,1,110920.wav,bird,../input/bird/110920.wav.npy,441000,44100,10.0,0,0.27464953,0.7253505,1
3147,3147,155220,1,155220.wav,bird,../input/bird/155220.wav.npy,441000,44100,10.0,0,0.5832814,0.4167186,0
3151,3151,149083,0,149083.wav,nocall,../input/nocall/149083.wav.npy,441000,44100,10.0,0,0.7242232,0.2757768,0
3162,3162,50913,1,50913.wav,bird,../input/bird/50913.wav.npy,441000,44100,10.0,0,0.6952828,0.30471724,0
3163,3163,72234,1,72234.wav,bird,../input/bird/72234.wav.npy,441000,44100,10.0,0,0.30102104,0.6989789,1
3164,3164,104482,1,104482.wav,bird,../input/bird/104482.wav.npy,441000,44100,10.0,0,0.28004256,0.7199574,1
3165,3165,72268,1,72268.wav,bird,../input/bird/72268.wav.npy,441000,44100,10.0,0,0.58617896,0.41382107,0
3167,3167,123143,1,123143.wav,bird,../input/bird/123143.wav.npy,441000,44100,10.0,0,0.3915373,0.60846275,1
3176,3176,104506,1,104506.wav,bird,../input/bird/104506.wav.npy,441000,44100,10.0,0,0.7238459,0.2761541,0
